type,title,director,cast,country,date_added,release_year,rating,duration,listed_in,year_added,month_added,duration_int,duration_type,year_added_scaled
0,Pyar Ke Do Pal,Rajiv Mehra,"Mithun Chakraborty, Jayapradha, Simple Kapadia, Krishan Dhawan, Jagdeep, Bindu, Satyendra Kapoor, Shubha Khote, Amrit Pal, Lalita Pawar",India,2018-01-15,1986,10,153 min,"Dramas, International Movies, Music & Musicals",2018.0,1.0,153,min,0.042236327178478986
0,Rip Tide,Rhiannon Bannenberg,"Debby Ryan, Genevieve Hegney, Andrew Creer, Naomi Sequeira, Aaron Jeffery, Valerie Bader, Jeremy Lindsay Taylor, Danielle Carter, Marcus Graham, Kimie Tsukakoshi","Australia, United Arab Emirates",2018-01-15,2017,12,87 min,"Children & Family Movies, Dramas, Sports Movies",2018.0,1.0,87,min,0.042236327178478986
0,Thong Dee Fun Khao,Bin Bunluerit,"Buakaw Banchamek, Sornsin Maneewan, Phutharit Prombandal, Nantawut Boonrubsub, Vannapoom Songsuparp, Chutirada Junthit, Jaran Ngamdee, Kochakorn Nimakorn, Rapeepat Ekpankul, Manop Aswathep",Thailand,2018-01-15,2017,9,122 min,"Action & Adventure, International Movies, Sports Movies",2018.0,1.0,122,min,0.042236327178478986
0,Unrest,Jennifer Brea,"Jennifer Brea, Omar Wasow, Jessica Taylor-Bearman","United Kingdom, United States",2018-01-15,2017,7,97 min,Documentaries,2018.0,1.0,97,min,0.042236327178478986
0,Urvi,Pradeep Verma,"Sruthi Hariharan, Shraddha Srinath, Shweta Pandit, Achyuth Kumar, Madhukar Niyogi, Prabhu Mundkur, Bhavani Prakash, Ananya Bhat",India,2018-01-15,2017,9,121 min,"Dramas, Independent Movies, International Movies",2018.0,1.0,121,min,0.042236327178478986
0,Berlin Calling,Hannes Stöhr,"Paul Kalkbrenner, Rita Lengyel, Corinna Harfouch, Araba Walton, Peter Schneider, Rolf Peter Kahl, Henriette Müller, Udo Kroschwald, Megan Gay, Max Mauff",Germany,2017-01-15,2008,2,105 min,"Dramas, International Movies, Music & Musicals",2017.0,1.0,105,min,0.030430154475105116
0,Harry and Snowman,Ron Davis,Harry DeLeyer,United States,2017-01-15,2015,10,83 min,"Documentaries, Sports Movies",2017.0,1.0,83,min,0.030430154475105116
0,Hostage to the Devil,Marty Stalker,,"Ireland, United Kingdom, Italy, United States",2017-01-15,2016,7,96 min,"Documentaries, International Movies",2017.0,1.0,96,min,0.030430154475105116
0,Max Rose,Daniel Noah,"Jerry Lewis, Kerry Bishé, Illeana Douglas, Rance Howard, Kevin Pollak, Mort Sahl, Dean Stockwell, Lee Weaver, Claire Bloom",United States,2017-01-15,2013,7,84 min,"Dramas, Independent Movies",2017.0,1.0,84,min,0.030430154475105116
0,Sarajevo,Andreas Prochaska,"Florian Teichtmeister, Heino Ferch, Melika Foroutan, Juergen Maurer, Edin Hasanovic, Eugen Knecht, Mateusz Dopieralski, Dominik Warta, Simon Hatzl, Erwin Steinhauer, Friedrich von Thun, Juraj Kukura","Austria, Czech Republic",2017-01-15,2014,2,98 min,"Dramas, International Movies",2017.0,1.0,98,min,0.030430154475105116
0,Stereo,Maximilian Erlenwein,"Jürgen Vogel, Moritz Bleibtreu, Petra Schmidt-Schaller, Georg Friedrich, Rainer Bock, Mark Zak, Helena Schönfelder, Fabian Hinrichs",Germany,2017-01-15,2014,9,91 min,"International Movies, Thrillers",2017.0,1.0,91,min,0.030430154475105116
0,Teenage Cocktail,John Carchietta,"Nichole Bloom, Fabianne Therese, Michelle Borth, Pat Healy, AJ Bowen, Joshua Leonard",United States,2017-01-15,2016,9,89 min,"Dramas, Independent Movies, LGBTQ Movies",2017.0,1.0,89,min,0.030430154475105116
0,The Similars,Isaac Ezban,"Gustavo Sánchez Parra, Cassandra Ciangherotti, Fernando Becerril, Humberto Busto, Carmen Beato, Santiago Torres, María Elena Olivares, Catalina Salas, Luis Alberti, Alberto Estrella, Pablo Guisa Koestinger",Mexico,2017-01-15,2015,2,90 min,"Horror Movies, Independent Movies, International Movies",2017.0,1.0,90,min,0.030430154475105116
0,"Twisted Trunk, Big Fat Body",No Info,"Vijay Maurya, Naman Jain, Usha Nadkarni, Mukesh Chhabra, Prarthana Behere, Jayant Gadekar, Aditi Keskar, Murari Kumar",India,2017-01-15,2015,7,89 min,"Dramas, International Movies",2017.0,1.0,89,min,0.030430154475105116
0,We Are Young. We Are Strong.,Burhan Qurbani,"Jonas Nay, Trang Le Hong, Devid Striesow, Joel Basman, Saskia Rosendahl, Paul Gäbler, David Schütter, Jakob Bieber, Swantje Kohlhof, Mai Duong Kieu",Germany,2017-01-15,2014,2,123 min,"Dramas, International Movies",2017.0,1.0,123,min,0.030430154475105116
0,Ip Man,Wilson Yip,"Donnie Yen, Simon Yam, Louis Fan, Lam Ka Tung, Xing Yu, Wong You-nam, Chen Zhi Hui, Lynn Hung, Hiroyuki Ikeuchi","Hong Kong, China",2016-01-15,2008,6,107 min,"Action & Adventure, Dramas, International Movies",2016.0,1.0,107,min,0.018623981771731243
0,Ip Man 2,Wilson Yip,"Donnie Yen, Sammo Kam-Bo Hung, Huang Xiaoming, Simon Yam, Lynn Hung, Kanin Ngo, Kent Cheng, Darren Shahlavi, Louis Fan, Calvin Ka-Sing Cheng","Hong Kong, China",2016-01-15,2010,6,108 min,"Action & Adventure, International Movies",2016.0,1.0,108,min,0.018623981771731243
1,Kipo and the Age of Wonderbeasts,No Info,"Karen Fukuhara, Sydney Mikayla, Deon Cole, Coy Stewart, Dee Bradley Baker, Sterling K. Brown, Dan Stevens, Jake Green, Steve Blum",United States,2020-01-14,2020,13,1 Season,"Kids' TV, TV Comedies",2020.0,1.0,1,Season,0.06584867258522674
0,Leslie Jones: Time Machine,"David Benioff, D.B. Weiss",Leslie Jones,United States,2020-01-14,2020,9,66 min,Stand-Up Comedy,2020.0,1.0,66,min,0.06584867258522674
0,The Master,Paul Thomas Anderson,"Joaquin Phoenix, Philip Seymour Hoffman, Amy Adams, Laura Dern, Kevin J. O'Connor, Jesse Plemons, Rami Malek, Christopher Evan Welch, Madisen Beaty, Ambyr Childers, Price Carson",United States,2020-01-14,2012,6,137 min,"Dramas, Independent Movies",2020.0,1.0,137,min,0.06584867258522674
0,Women of Mafia 2,Patryk Vega,"Angie Cepeda, Agnieszka Dygant, Aleksandra Grabowska, Aleksandra Popławska, Katarzyna Warnke, Piotr Adamczyk, Enrique Arce, Amin Bensalem, Wojciech Bocianowski, Janusz Chabior",Poland,2020-01-14,2019,9,132 min,"Action & Adventure, Dramas, International Movies",2020.0,1.0,132,min,0.06584867258522674
0,Invisible Essence: The Little Prince,Charles Officer,,Canada,2019-01-14,2018,10,91 min,Documentaries,2019.0,1.0,91,min,0.05404249988185286
1,La Grande Chaumière Violette,No Info,"Eli Shi, Alice Ko, Jen-Shuo Cheng, Chiung-Hsuan Hsieh, Herb Hsu, Bryant Lee, Hsiu-Ling Lin, Ma Ju-lung, Ching-kuan Wang",Taiwan,2019-01-14,2016,7,1 Season,"International TV Shows, TV Dramas",2019.0,1.0,1,Season,0.05404249988185286
0,Camp X-Ray,Peter Sattler,"Kristen Stewart, Peyman Moaadi, John Carroll Lynch, Lane Garrison, Joseph Julian Soria, Ser'Darius Blain, Cory Michael Smith, Julia Duffy",United States,2017-01-14,2014,6,117 min,"Dramas, Independent Movies",2017.0,1.0,117,min,0.030430154475105116
0,Estar o no estar,Marcelo González,"Flavio Medina, Aislinn Derbez, Patricia Reyes Spíndola, Tiaré Scanda, Angélica Aragón, Horacio Castelo, Gonzalo Garcia Vivanco, Rubén González Garza, Iliana de la Garza, Mary Paz Mata",Mexico,2017-01-14,2016,7,100 min,"Dramas, International Movies, Romantic Movies",2017.0,1.0,100,min,0.030430154475105116
0,Little Sister,Zach Clark,"Addison Timlin, Ally Sheedy, Keith Poulson, Peter Hedges, Barbara Crampton, Kristin Slaysman, Molly Plunk",United States,2017-01-14,2016,2,91 min,"Comedies, Dramas, Independent Movies",2017.0,1.0,91,min,0.030430154475105116
0,The River Thief,N.D. Wilson,"Joel Courtney, Tommy Cash, Paul Johansson, Bas Rutten, Raleigh Cain, David Shannon",United States,2017-01-14,2016,2,87 min,"Dramas, Independent Movies",2017.0,1.0,87,min,0.030430154475105116
1,The Healing Powers of Dude,No Info,"Jace Chapman, Larisa Oleynik, Tom Everett Scott, Steve Zahn, Mauricio Lara, Sophie Kim, Laurel Emory",Unknown,2020-01-13,2020,8,1 Season,"Kids' TV, TV Comedies, TV Dramas",2020.0,1.0,1,Season,0.06584867258522674
0,The Last Face,Sean Penn,"Javier Bardem, Charlize Theron, Adèle Exarchopoulos, Jared Harris, Jean Reno, Denise Newman, Merritt Wever, Sibongile Mlambo",United States,2020-01-13,2016,6,131 min,Dramas,2020.0,1.0,131,min,0.06584867258522674
0,13 Sins,Daniel Stamm,"Mark Webber, Rutina Wesley, Devon Graye, Tom Bower, Ron Perlman, Pruitt Taylor Vince",United States,2019-01-13,2014,6,93 min,"Horror Movies, Thrillers",2019.0,1.0,93,min,0.05404249988185286
0,Baazaar,Gauravv K Chawla,"Saif Ali Khan, Chitrangada Singh, Radhika Apte, Rohan Vinod Mehra, Manish Chaudhary, Denzil Smith, Pawan Chopra, Deepak Gheewala, Utkarsh Mazumdar, Danish Hussain",India,2019-01-13,2018,7,136 min,"Dramas, International Movies",2019.0,1.0,136,min,0.05404249988185286
0,The Fighter,David O. Russell,"Mark Wahlberg, Christian Bale, Amy Adams, Melissa Leo, Jack McGee, Melissa McMeekin, Bianca Hunter, Erica McDermott, Dendrie Taylor, Jill Quigg, Kate B. O'Brien, Sugar Ray Leonard",United States,2019-01-13,2010,6,116 min,"Dramas, Sports Movies",2019.0,1.0,116,min,0.05404249988185286
0,Aquarius,Kleber Mendonça Filho,"Sonia Braga, Maeve Jinkings, Irandhir Santos, Humberto Carrão, Zoraide Coleto, Carla Ribas, Fernando Teixeira, Buda Lira","Brazil, France",2017-01-13,2016,14,146 min,"Dramas, International Movies",2017.0,1.0,146,min,0.030430154475105116
0,Casablancas: The Man Who Loved Women,Hubert Woroniecki,,France,2017-01-13,2016,7,82 min,"Documentaries, International Movies",2017.0,1.0,82,min,0.030430154475105116
0,Clinical,Alistair Legrand,"Vinessa Shaw, Kevin Rahm, William Atherton, Aaron Stanford, Wilmer Calderon, Sydney Tamiia Poitier, India Eisley, Nestor Serrano",United States,2017-01-13,2017,9,104 min,"Horror Movies, Thrillers",2017.0,1.0,104,min,0.030430154475105116
1,Historia de un clan,No Info,"Alejandro Awada, Cecilia Roth, Chino Darín, Nazareno Casero, Tristán, Gustavo Garzón, Pablo Cedrón, María Soldi, Rita Pauls, Victoria Almeida, Benjamín Alfonso",Argentina,2017-01-13,2015,9,1 Season,"Crime TV Shows, International TV Shows, Spanish-Language TV Shows",2017.0,1.0,1,Season,0.030430154475105116
0,Betty White: First Lady of Television,Steve Boettcher,"Betty White, Valerie Bertinelli, Georgia Engel, Tina Fey, Valerie Harper, Jennifer Love Hewitt, Carl Reiner, Ryan Reynolds, Alex Trebek",United States,2020-01-12,2018,7,56 min,Documentaries,2020.0,1.0,56,min,0.06584867258522674
0,Made in China,Mikhil Musale,"Rajkummar Rao, Boman Irani, Mouni Roy, Sumeet Vyas, Paresh Rawal, Gajraj Rao, Manoj Joshi, Sanjay Goradia, Amyra Dastur, Chittaranjan Tripathi, Abhishek Banerjee",India,2020-01-12,2019,9,128 min,"Comedies, Dramas, International Movies",2020.0,1.0,128,min,0.06584867258522674
0,Becoming Jane,Julian Jarrold,"Anne Hathaway, James McAvoy, Julie Walters, James Cromwell, Maggie Smith, Laurence Fox, Ian Richardson","United Kingdom, Ireland",2019-01-12,2007,5,121 min,"Dramas, Romantic Movies",2019.0,1.0,121,min,0.05404249988185286
0,He's Out There,Quinn Lasher,"Yvonne Strahovski, Anna Pniowsky, Abigail Pniowsky, Ryan McDonald, Justin Bruening, Julian Bailey",United States,2019-01-12,2018,6,89 min,"Horror Movies, Thrillers",2019.0,1.0,89,min,0.05404249988185286
0,Milada,David Mrnka,"Ayelet Zurer, Robert Gant, Vica Kerekes, Aňa Geislerová, Ivana Chýlková, Vladimír Javorský, Dagmar Bláhová, Jaromír Dulava, Martin Pechlát, Brian Caspe","Czech Republic, United States",2018-01-12,2017,9,124 min,"Dramas, International Movies",2018.0,1.0,124,min,0.042236327178478986
0,The Man Who Would Be Polka King,"John Mikulak, Joshua Brown","Jan Lewan, Greg Korin",United States,2018-01-12,2009,7,68 min,"Documentaries, Music & Musicals",2018.0,1.0,68,min,0.042236327178478986
0,The Polka King,Maya Forbes,"Jack Black, Jenny Slate, Jason Schwartzman, Jacki Weaver, J.B. Smoove, Vanessa Bayer, Robert Capron, Willie Garson, Lew Schneider",United States,2018-01-12,2018,7,94 min,"Comedies, Independent Movies",2018.0,1.0,94,min,0.042236327178478986
0,The Reservoir Game,Choi Jin-seong,,South Korea,2018-01-12,2017,9,100 min,"Documentaries, International Movies",2018.0,1.0,100,min,0.042236327178478986
0,Tom Segura: Disgraceful,Jay Karas,Tom Segura,United States,2018-01-12,2018,9,71 min,Stand-Up Comedy,2018.0,1.0,71,min,0.042236327178478986
0,Little Men,Ira Sachs,"Greg Kinnear, Jennifer Ehle, Paulina García, Alfred Molina, Michael Barbieri, Theo Taplitz, Talia Balsam, Maliq Johnson, Anthony A. Flamminio, Madison Wright, John Procaccino","United States, Greece, Brazil",2017-01-12,2016,4,85 min,"Dramas, Independent Movies",2017.0,1.0,85,min,0.030430154475105116
0,Very Big Shot,Mir-Jean Bou Chaaya,"Alain Saadeh, Fouad Yammine, Tarek Yaacoub, Alexandra Kahwaji, Wissam Fares, Georges Hayeck, Fadi Abi Samra, Marcel Ghanem","Lebanon, Qatar",2017-01-12,2015,9,109 min,"Comedies, Dramas, International Movies",2017.0,1.0,109,min,0.030430154475105116
0,Zoom,Peter Hewitt,"Tim Allen, Courteney Cox, Chevy Chase, Kate Mara, Ryan Newman, Michael Cassidy, Spencer Breslin, Rip Torn, Kevin Zegers",United States,2020-01-11,2006,4,88 min,"Children & Family Movies, Comedies",2020.0,1.0,88,min,0.06584867258522674
0,All of You,Dan Villegas,"Jennylyn Mercado, Derek Ramsay, Yayo Aguila, Kean Cipriano, Nico Antonio, Enzo Marcos, Via Antonio, Hannah Ladesma",Philippines,2019-01-11,2017,7,104 min,"Comedies, Dramas, International Movies",2019.0,1.0,104,min,0.05404249988185286
1,Back with the Ex,No Info,,Unknown,2019-01-11,2018,9,1 Season,"International TV Shows, Reality TV, Romantic TV Shows",2019.0,1.0,1,Season,0.05404249988185286
0,ReMastered: Massacre at the Stadium,Bent-Jorgen Perlmutt,,Unknown,2019-01-11,2019,9,65 min,"Documentaries, Music & Musicals",2019.0,1.0,65,min,0.05404249988185286
1,Sex Education,No Info,"Asa Butterfield, Gillian Anderson, Ncuti Gatwa, Emma Mackey, Connor Swindells, Kedar Williams-Stirling, Alistair Petrie","United States, United Kingdom",2019-01-11,2019,9,1 Season,"British TV Shows, International TV Shows, TV Comedies",2019.0,1.0,1,Season,0.05404249988185286
0,Solo,Hugo Stuven,"Alain Hernández, Aura Garrido, Ben Temple",Spain,2019-01-11,2018,9,91 min,"Dramas, Independent Movies, International Movies",2019.0,1.0,91,min,0.05404249988185286
0,The Last Laugh,Greg Pritikin,"Chevy Chase, Richard Dreyfuss, Andie MacDowell, Kate Micucci, Chris Parnell, George Wallace, Lewis Black",United States,2019-01-11,2019,9,99 min,"Comedies, Dramas",2019.0,1.0,99,min,0.05404249988185286
0,Dayveon,Amman Abbasi,"Devin Blackmon, Dontrell Bright, Kordell ""KD"" Johnson, Lachion Buckingham, Chasity Moore, Marquell Manning, Shavidee Trotter, Maurice Everett",United States,2018-01-11,2017,9,76 min,"Dramas, Independent Movies",2018.0,1.0,76,min,0.042236327178478986
1,AJ and the Queen,No Info,"RuPaul Charles, Izzy G., Michael-Leon Wooley, Josh Segarra, Katerina Tannenbaum, Tia Carrere",United States,2020-01-10,2020,7,1 Season,"TV Comedies, TV Dramas",2020.0,1.0,1,Season,0.06584867258522674
1,Giri / Haji,No Info,"Takehiro Hira, Kelly Macdonald, Yosuke Kubozuka, Will Sharpe, Aoi Okuyama, Masahiro Motoki, Yuko Nakamura, Mitsuko Oka, Anna Sawai, Charlie Creed-Miles",United Kingdom,2020-01-10,2019,9,1 Season,"British TV Shows, Crime TV Shows, International TV Shows",2020.0,1.0,1,Season,0.06584867258522674
1,Jamtara - Sabka Number Ayega,Soumendra Padhi,"Amit Sial, Dibyendu Bhattacharya, Aksha Pardhasany, Sparsh Shrivastava, Monika Panwar, Anshumaan Pushkar",India,2020-01-10,2020,9,1 Season,"Crime TV Shows, International TV Shows, TV Dramas",2020.0,1.0,1,Season,0.06584867258522674
1,Medical Police,No Info,"Erinn Hayes, Rob Huebel, Malin Akerman, Rob Corddry, Lake Bell, Sarayu Blue, Ken Marino, Fred Melamed, Tom Wright, Jason Schwartzman, Eric Nenninger, Megan Le, Beth Dover, Zandy Hartig, Brian Huskey, Michael Cera",United States,2020-01-10,2020,9,1 Season,"Crime TV Shows, TV Action & Adventure, TV Comedies",2020.0,1.0,1,Season,0.06584867258522674
0,Monsters: Dark Continent,Tom Green,"Johnny Harris, Sam Keeley, Joe Dempsie, Kyle Soller, Nicholas Pinnock, Parker Sawyers, Philip Arditti, Sofia Boutella",United Kingdom,2020-01-10,2014,6,119 min,"Action & Adventure, Dramas, Independent Movies",2020.0,1.0,119,min,0.06584867258522674
0,Set Up,Mike Gunther,"50 Cent, Ryan Phillippe, Bruce Willis, Rory Markham, Jenna Dewan, Brett Granstaff, Randy Couture, Susie Abromeit, Ron Turner, James Remar",United States,2020-01-10,2011,6,85 min,Action & Adventure,2020.0,1.0,85,min,0.06584867258522674
0,Sniper: Special Ops,Fred Olen Ray,"Steven Seagal, Rob Van Dam, Tim Abell, Charlene Amoia, Daniel Booko, Jason-Shane Scott, Anthony Batarse, Gerald Webb",United States,2020-01-10,2016,6,86 min,"Action & Adventure, Dramas",2020.0,1.0,86,min,0.06584867258522674
0,The Evil Dead,Sam Raimi,"Bruce Campbell, Ellen Sandweiss, Richard DeManincor, Betsy Baker, Theresa Tilly, Bill Vincent, Scott Spiegel, Ivan Raimi, David Horton, John Cameron, Ted Raimi",United States,2020-01-10,1981,9,85 min,"Classic Movies, Cult Movies, Horror Movies",2020.0,1.0,85,min,0.06584867258522674
1,Until Dawn,No Info,"Ahmed Sylla, Alban Ivanov, Ornella Fleury, Natoo, Carlito, Mcfly, Djimo, Lola Dubini, Noom Diawara, Tania Dutel, Hakim Jemili, Jason Brokerss, Bérengère Krief, Thomas Vandenberghe, Monsieur Poulpe, Jhon Rachid, Audrey Pirault, Jeanfi Janssens, Fadily Camara, Laurie Peret, Issa Doumbia, Anne-Sophie Girard, Elhadj Gaye, Guillaume Bats",France,2020-01-10,2020,9,1 Season,"International TV Shows, Reality TV, TV Comedies",2020.0,1.0,1,Season,0.06584867258522674
1,Shaka Zulu,No Info,"Edward Fox, Robert Powell, Trevor Howard, Fiona Fullerton, Christopher Lee, Henry Cele, Dudu Mkhize, Roy Dotrice, Gordon Jackson, Kenneth Griffith, Conrad Magwaza, Patrick Ndlovu, Roland Mqwebu, Gugu Nxumalo, Tu Nokwe","Italy, South Africa, West Germany, Australia, United States",2019-01-10,1986,7,1 Season,TV Dramas,2019.0,1.0,1,Season,0.05404249988185286
1,When Heroes Fly,No Info,"Tomer Kapon, Ninet Tayeb, Michael Aloni, Nadav Nates, Moshe Ashkenazi, Vanessa Chaplot, Yael Sharoni, Gil Frank, Oded Fehr, Dan Mor",Israel,2019-01-10,2018,9,1 Season,"International TV Shows, TV Action & Adventure, TV Dramas",2019.0,1.0,1,Season,0.05404249988185286
0,Alejandro Riaño: Especial de stand up,No Info,Alejandro Riaño,Colombia,2018-01-10,2018,9,60 min,Stand-Up Comedy,2018.0,1.0,60,min,0.042236327178478986
0,In The Deep,Johannes Roberts,"Mandy Moore, Claire Holt, Matthew Modine, Chris Johnson, Yani Gellman, Santiago Segura","United Kingdom, United States, Dominican Republic",2018-01-10,2017,5,89 min,"Horror Movies, International Movies, Thrillers",2018.0,1.0,89,min,0.042236327178478986
0,On Yoga The Architecture of Peace,Heitor Dhalia,Michael O’Neill,"Brazil, India, China, United States",2018-01-10,2017,7,92 min,"Documentaries, Faith & Spirituality",2018.0,1.0,92,min,0.042236327178478986
0,Jim Gaffigan: Cinco,Jeannie Gaffigan,Jim Gaffigan,United States,2017-01-10,2017,7,74 min,Stand-Up Comedy,2017.0,1.0,74,min,0.030430154475105116
1,We're Lalaloopsy,No Info,"Mariee Devereux, Kazumi Evans, Maryke Hendrikse, Matt Hill, Diana Kaarina, Jocelyne Loewen, Sabrina Pitre",United States,2017-01-10,2017,11,1 Season,"Kids' TV, TV Comedies",2017.0,1.0,1,Season,0.030430154475105116
0,21,Robert Luketic,"Jim Sturgess, Kevin Spacey, Kate Bosworth, Aaron Yoo, Liza Lapira, Jacob Pitts, Laurence Fishburne, Jack McGee, Josh Gad, Sam Golzari, Helen Carey, Jack Gilpin",United States,2020-01-01,2008,5,123 min,Dramas,2020.0,1.0,123,min,0.06584867258522674
0,A Cinderella Story,Mark Rosman,"Hilary Duff, Chad Michael Murray, Jennifer Coolidge, Dan Byrd, Regina King, Julie Gonzalo, Lin Shaye, Madeline Zima, Andrea Avery, Mary Pat Gleason, Paul Rodriguez, Whip Hubley, Kevin Kilner, Erica Hubbard, Simon Helberg","United States, Canada",2020-01-01,2004,4,95 min,"Children & Family Movies, Comedies",2020.0,1.0,95,min,0.06584867258522674
0,Alpha and Omega: The Legend of the Saw Tooth Cave,Richard Rich,"Debi Derryberry, Ben Diskin, Kate Higgins, Lindsay Torrance, Larry Thomas, Bill Lader, Cindy Robinson","United States, India",2020-01-01,2014,12,45 min,Children & Family Movies,2020.0,1.0,45,min,0.06584867258522674
0,American Beauty,Sam Mendes,"Kevin Spacey, Annette Bening, Thora Birch, Wes Bentley, Mena Suvari, Chris Cooper, Peter Gallagher, Allison Janney, Scott Bakula, Sam Robards",United States,2020-01-01,1999,6,122 min,Dramas,2020.0,1.0,122,min,0.06584867258522674
0,Arthur Christmas,Sarah Smith,"James McAvoy, Hugh Laurie, Bill Nighy, Jim Broadbent, Imelda Staunton, Ashley Jensen, Ramona Marquez, Marc Wootton, Laura Linney, Eva Longoria, Michael Palin, Joan Cusack, Deborah Findlay, Rich Fulcher, Sarah Smith, Clint Dyer, Kerry Shale, Stewart Lee, Bronagh Gallagher, Kevin Cecil, Alistair McGowan, David Menkin, Kris Pearn, Ian Ashpitel, Rich Hall, Seeta Indrani, Jane Horrocks, Peter Baynham, Emma Kennedy, Dominic West, Jerry Lambert, Julia Davis, Robbie Coltrane, Iain McKee, Sanjeev Bhaskar, Andy Serkis, Tamsin Greig, Rhys Darby, Seamus Malone, Cody Cameron, David Schneider, Kevin Eldon, Danny John-Jules, Brian Cummings","United Kingdom, United States",2020-01-01,2011,4,98 min,"Children & Family Movies, Comedies",2020.0,1.0,98,min,0.06584867258522674
